hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
Btg,NA,B,,NA,36,53,76,102,114,193,26,61,157,0,0,0,0,0,0,94,100,100,84,100,100,67,88,97,32,46,55,35,58,77,1,1.6,2.1,4.3,7.2,9.6,7.9,13.1,17.4,17.4,28.8,38.2,4.4,7.3,9.7,5,16,30,2.8,6.4,10.9,2.2,9.6,19.1,18,26,35,0,0,0,0,0.25,0.5,NA,NA,NA,1.53,1.58,1.64,NA,NA,NA,1.59,1.64,1.67,NA,4,9,14,0.06,0.08,0.1,NA,NA,NA,19.1,25.3,29.1,10.7,17.6,23.9,32,38,40,0.8,1.3,1.8,27,35,44,12,18,24,0,2,6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.5,5.3,8.4,1.1,1.4,4.9,3.6,4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728609,51721142
BCg,NA,BC,,NA,102,114,193,157,160,203,0,46,61,0,0,0,0,0,0,94,100,100,84,100,100,67,88,97,32,46,55,25,58,77,0.7,1.6,2.1,3.1,7.2,9.6,5.6,13.1,17.4,17.4,28.8,38.2,3.2,7.3,9.7,5,16,40,2.8,6.4,14.2,2.2,9.6,25.8,18,26,35,0,0,0,0,0.25,0.5,NA,NA,NA,1.43,1.54,1.66,NA,NA,NA,1.49,1.6,1.72,NA,4,9,14,0.06,0.08,0.1,NA,NA,NA,18.9,25,28.8,10.5,17.2,23.3,32,40,44,0.8,1.3,1.8,27,35,44,12,18,24,0,2,6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.5,5.3,8.4,1.1,1.4,4.9,3.6,4,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728609,51721143
E,NA,E,,NA,15,15,23,23,33,36,0,18,18,0,0,0,0,0,0,85,100,100,85,100,100,71,90,97,30,41,48,55,65,75,2,2,2,3,3,4,18,21,24,24,28,33,9,11,12,11,25,35,NA,NA,NA,NA,NA,NA,5,10,17,0,0,0,0,0.25,0.5,NA,NA,NA,1.59,1.64,1.68,NA,NA,NA,1.62,1.67,1.71,NA,14,28,42,0.05,0.12,0.19,NA,NA,NA,10.2,17.5,22.3,2.7,7.8,13.3,31,36,38,0.1,0.7,1.4,15,21,28,1,6,11,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.4,3.3,8.1,0.3,0.9,1.1,3.5,4.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Low,Moist,17728609,51721144
Ap,NA,A,,NA,0,0,0,13,18,25,13,18,25,0,0,0,0,0,0,92,97,100,91,97,100,78,89,100,29,38,47,55,70.9,85,0.1,0.1,0.1,2.1,3.3,4,10.2,16.1,19.3,21.6,34,40.8,11,17.4,20.9,0,16.7,25,NA,NA,NA,NA,NA,NA,5,12.4,20,0,0,0,1,2,3,NA,NA,NA,1.46,1.52,1.57,NA,NA,NA,1.49,1.55,1.6,NA,14,28,42,0.25,0.26,0.35,NA,NA,NA,13.5,20.4,25.5,4.6,11.2,17.8,35,38,41,0.2,0.6,1,18,27,36,2,8,13,0,0,4,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.8,2.2,3.7,0.4,1.4,2.3,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,5.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moderate,Moist,17728610,51721145
Eg,NA,E,,NA,13,18,25,10,41,46,0,23,33,0,0,0,0,0,0,92,97,100,92,97,100,74,89,95,25,38,42,30,71,85,0.1,0.1,5,2.2,3.4,10,10.2,16.1,30,21.6,34,40.8,11,17.4,20.9,0,12,50,NA,NA,NA,NA,NA,NA,5,17,20,0,0,0,0.5,0.75,1,NA,NA,NA,1.54,1.59,1.64,NA,NA,NA,1.6,1.65,1.69,NA,14,28,42,0.21,0.23,0.35,NA,NA,NA,12.8,21.9,24.1,4.1,13,15.8,34,37,39,0.1,1.2,2.1,17,28,32,2,10,13,0,0,3,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.2,5.9,15.3,0.2,1.2,1.4,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728610,51721146
Btg,NA,B,,NA,10,41,46,104,104,183,58,63,173,0,0,0,0,0,0,92,97,100,91,97,100,65,75,83,31,39,51,40,65,70,3.3,4,5.2,12.1,13.5,18.7,15.2,18.2,23.4,16.3,19.6,25.2,8.1,9.7,12.5,0,10,32,NA,NA,NA,NA,NA,NA,20,25,30,0,0,0,0.5,0.75,1,NA,NA,NA,1.43,1.52,1.62,NA,NA,NA,1.49,1.58,1.68,NA,4,12,14,0.2,0.22,0.32,NA,NA,NA,20.3,24.5,27.1,11.5,16.7,20.5,34,39,43,0.8,1.2,1.4,24,35,40,3,17,21,0,0,8,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.3,4.8,5.9,0.8,1.3,3.8,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.4,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728610,51721147
BCg,NA,BC,,NA,104,104,183,163,168,183,0,64,79,0,0,0,0,0,0,97,100,100,92,100,100,72,90,100,34,48,67,45,59,80,1.6,2.1,2.8,4.9,6.4,8.7,5.2,6.8,9.2,24.5,32.1,43.5,8.8,11.6,15.8,5,15,40,2.8,6,14.2,2.2,9,25.8,15,26,45,0,0,0,0.5,0.75,1,NA,NA,NA,1.48,1.56,1.65,NA,NA,NA,1.54,1.62,1.66,2.65,4,9,14,0.05,0.08,0.1,NA,NA,NA,19.1,25.6,32.6,10,18.1,30.7,34,39,42,0.7,1.2,2.1,26,36,53,9,18,32,0,4,19,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2.7,5,9,0.9,1.4,4.3,3.5,4.8,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.5,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728610,51721148
Cg,NA,C,,NA,163,168,183,175,203,203,0,35,40,0,0,0,0,0,0,100,100,100,98,98,100,72,85,96,33,49,60,43,55,67,1,1,1,6,8,10,14,19,23,13,18,22,7,9,11,7,15,30,NA,NA,NA,NA,NA,NA,17,30,40,0,0,0,0.5,0.75,1,NA,NA,NA,1.42,1.54,1.67,NA,NA,NA,1.49,1.61,1.74,NA,1.4,9,14,0.12,0.17,0.19,NA,NA,NA,20.8,26.8,30.8,11.6,20.2,27.2,34,39,44,0.8,1.4,1.9,28,40,49,9,21,28,0,1,8,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.1,5.8,8,1.2,1.4,1.4,3.5,4.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,9.9,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728610,51721149
A,NA,A,,NA,NA,0,NA,NA,8,NA,NA,8,NA,0,0,0,0,0,0,100,100,100,100,100,100,90,95,100,2,6,10,NA,97,NA,NA,0.7,NA,NA,13.3,NA,NA,37.6,NA,NA,38.2,NA,NA,7.2,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,0,1.5,3,NA,NA,NA,0.5,1.75,3,NA,NA,NA,1.35,1.4,1.45,NA,NA,NA,NA,1.46,NA,NA,42,92,141,0.03,0.05,0.07,9.5,13.9,16.2,5.2,9.9,12.8,0.8,3.4,6,42,44,45,0,1.5,2.9,7,10,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4.3,7.5,0.8,3.2,5.6,NA,NA,NA,3.5,4.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,14.8,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728592,51721073
E,NA,E,,NA,NA,8,NA,NA,69,NA,NA,61,NA,0,0,0,0,0,0,100,100,100,100,100,100,90,95,100,2,6,10,NA,97,NA,NA,0.7,NA,NA,13.3,NA,NA,37.6,NA,NA,38.2,NA,NA,7.2,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,0,1.5,3,NA,NA,NA,0,0.5,1,NA,NA,NA,1.35,1.4,1.45,NA,NA,NA,NA,1.46,NA,NA,42,92,141,0.03,0.05,0.07,4.9,11.5,13.8,1.7,7.2,9.8,0.1,1.6,3.2,43,44,46,0,1.5,2.9,7,10,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,0,1.1,2.2,NA,NA,NA,3.5,4.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,14.8,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728592,51721074
Bh,NA,B,,NA,NA,69,NA,NA,124,NA,NA,55,NA,0,0,0,0,0,0,100,100,100,100,100,100,90,95,100,5,10,15,NA,92.9,NA,NA,0.6,NA,NA,12.7,NA,NA,36,NA,NA,36.7,NA,NA,6.9,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,2,5.5,9,NA,NA,NA,0.25,0.5,1,NA,NA,NA,1.45,1.53,1.6,NA,NA,NA,NA,1.6,NA,NA,4,9,14,0.1,0.13,0.15,11.7,15,17.2,7.4,11.2,14.1,1.7,4.4,7.5,37,40,43,0,1.5,2.9,7,10,14,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.5,4.5,0.8,1.9,3.4,NA,NA,NA,3.5,4.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,9.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728592,51721075
E',NA,E,',NA,NA,124,NA,NA,152,NA,NA,28,NA,0,0,0,0,0,0,100,100,100,100,100,100,90,95,100,2,4.5,7,NA,97,NA,NA,0.7,NA,NA,13.3,NA,NA,37.6,NA,NA,38.2,NA,NA,7.2,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,0,1.5,3,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.35,1.4,1.45,NA,NA,NA,NA,1.46,NA,NA,42,92,141,0.03,0.05,0.07,4.9,10.8,13,1.7,6.5,8.8,0.1,1.3,2.5,43,45,46,0,1.5,2.9,7,10,14,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.9,0,0.7,1.4,NA,NA,NA,3.5,5.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728592,51721076
B'h,NA,B,',NA,NA,152,NA,NA,203,NA,NA,51,NA,0,0,0,0,0,0,100,100,100,100,100,100,90,95,100,3,7.5,12,NA,92.9,NA,NA,0.6,NA,NA,12.7,NA,NA,36,NA,NA,36.7,NA,NA,6.9,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,2,5.5,9,NA,NA,NA,0.25,0.5,1,NA,NA,NA,1.45,1.53,1.6,NA,NA,NA,NA,1.6,NA,NA,4,9,14,0.1,0.13,0.15,11.7,15,17.2,7.4,11.2,14.1,1.7,4.4,7.5,37,40,43,0,1.5,2.9,7,10,14,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.5,4.5,0.8,1.9,3.4,NA,NA,NA,3.5,5.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.4,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728592,51721077
A,NA,A,,NA,NA,0,NA,NA,25,NA,NA,25,NA,0,0,0,0,0,0,100,100,100,100,100,100,91,94,97,10,13,16,NA,94.4,NA,NA,0,NA,NA,1.3,NA,NA,17.8,NA,NA,61.5,NA,NA,13.8,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,9,12,15,NA,NA,NA,1.2,1.3,1.4,NA,NA,NA,NA,1.36,NA,NA,42,92,141,0.15,0.18,0.2,19.8,21.7,37,17.8,20.8,33.2,12.8,18.2,23.6,37,41,45,0,1.5,2.9,10,12,14,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,15.6,21.2,26.8,9,15.5,22,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9,52.5,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728593,51721078
Bh,NA,B,,NA,NA,25,NA,NA,91,NA,NA,66,NA,0,0,0,0,0,0,100,100,100,100,100,100,74,77,80,7,10,13,NA,93.6,NA,NA,0.7,NA,NA,12.8,NA,NA,36.2,NA,NA,36.9,NA,NA,7,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,2,5,8,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,14,28,42,0.05,0.07,0.09,15.3,19.4,21.9,11.6,17.3,21.1,4.8,11.9,18.9,28,31,34,0,1.5,2.9,6,8,13,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,3.8,9.4,15,2,6,10,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,25,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728593,51721079
C,NA,C,,NA,NA,91,NA,NA,203,NA,NA,112,NA,0,0,0,0,0,0,100,100,100,100,100,100,74,77,80,7,10,13,NA,93.6,NA,NA,0.7,NA,NA,12.8,NA,NA,36.2,NA,NA,36.9,NA,NA,7,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,0,1,2,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,42,92,141,0.04,0.11,0.17,11.3,15.7,18.1,6.9,12.2,15.4,1.5,5.3,9.2,31,34,37,0,1.5,2.9,6,8,13,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.6,4.9,0,2,4,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,11.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728593,51721080
A,NA,A,,NA,NA,0,NA,NA,8,NA,NA,8,NA,0,0,0,0,0,0,100,100,100,100,100,100,75,77,79,6,8,10,NA,96.3,NA,NA,0.7,NA,NA,13.2,NA,NA,37.3,NA,NA,38,NA,NA,7.1,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,1,3,5,NA,NA,NA,0.5,2.25,4,NA,NA,NA,1.05,1.25,1.45,NA,NA,NA,NA,1.31,NA,NA,42,92,141,0.06,0.07,0.08,10.6,15,17.3,6.3,11.2,14.2,1.2,4.4,7.6,41,49,56,0,1.5,2.9,6,8,13,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,2,4,8,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,17,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728594,51721081
E,NA,E,,NA,NA,8,NA,NA,38,NA,NA,30,NA,0,0,0,0,0,0,100,100,100,100,100,100,75,77,79,6,8,10,NA,96.5,NA,NA,0.7,NA,NA,13.2,NA,NA,37.4,NA,NA,38,NA,NA,7.2,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,0,2,4,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.4,1.5,1.6,NA,NA,NA,NA,1.57,NA,NA,42,92,141,0.05,0.06,0.07,5,11.7,14,1.8,7.4,10,0.1,1.7,3.4,37,41,45,0,1.5,2.9,6,8,13,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1.5,2,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,9.5,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728594,51721082
Bh,NA,B,,NA,NA,38,NA,NA,76,NA,NA,38,NA,0,0,0,0,0,0,100,100,100,100,100,100,91,94,97,11,14,17,NA,93.6,NA,NA,0,NA,NA,1.3,NA,NA,17.6,NA,NA,61,NA,NA,13.7,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,2,3,4,NA,NA,NA,1.2,1.4,1.6,NA,NA,NA,NA,1.46,NA,NA,4,23,42,0.06,0.07,0.08,14.7,17.1,18.8,10.8,14,16.4,4.1,7.3,10.5,35,43,50,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,4.5,6,8,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3,21.5,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728594,51721083
BE,NA,BE,,NA,NA,76,NA,NA,84,NA,NA,8,NA,0,0,0,0,0,0,100,100,100,100,100,100,92,94,96,10,12,14,NA,95.5,NA,NA,0,NA,NA,1.3,NA,NA,18,NA,NA,62.2,NA,NA,14,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,1,3,5,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.65,1.8,NA,NA,NA,NA,1.73,NA,NA,14,78,141,0.05,0.06,0.07,9.5,13.2,15.1,5.2,9,11.4,0.8,2.7,4.6,30,36,43,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1.5,2,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,9.5,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728594,51721084
E',NA,E,',NA,NA,84,NA,NA,168,NA,NA,84,NA,0,0,0,0,0,0,100,100,100,100,100,100,92,94,96,10,12,14,NA,95.5,NA,NA,0,NA,NA,1.3,NA,NA,18,NA,NA,62.2,NA,NA,14,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,1,3,5,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.45,1.65,1.8,NA,NA,NA,NA,1.73,NA,NA,14,78,141,0.05,0.06,0.07,9.5,13.2,15.1,5.2,9,11.4,0.8,2.7,4.6,30,36,43,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1.5,2,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,9.5,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728594,51721085
B'h,NA,B,',NA,NA,168,NA,NA,203,NA,NA,35,NA,0,0,0,0,0,0,100,100,100,100,100,100,91,94,97,11,14,17,NA,93.6,NA,NA,0,NA,NA,1.3,NA,NA,17.6,NA,NA,61,NA,NA,13.7,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,1,2,3,NA,NA,NA,1.5,1.6,1.8,NA,NA,NA,NA,1.67,NA,NA,1.4,9,14,0.06,0.07,0.08,13.6,16.8,18.8,9.5,13.5,16.3,3.1,6.8,10.5,29,36,40,0,1.5,2.9,6,10,14,0,0,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,3,4,6,NA,NA,NA,3.5,5.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,16.6,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Moist,17728594,51721086
A,NA,A,,NA,NA,0,NA,NA,61,NA,NA,61,NA,0,0,0,0,0,0,95,96,100,84,91,100,68,80,96,47,58,71,NA,43,NA,NA,4.2,NA,NA,5.8,NA,NA,7.6,NA,NA,13.3,NA,NA,12.1,NA,NA,39.5,NA,NA,NA,NA,NA,NA,NA,10,17.5,25,NA,NA,NA,2,4,6,NA,NA,NA,1.3,1.38,1.45,NA,NA,NA,1.37,1.45,1.51,NA,4,9,14,0.09,0.12,0.15,NA,NA,NA,21.8,28.1,33.6,7.4,14.1,21.3,37,41,46,0,1.5,2.9,0,14.5,29,0,10,10,0,0,3,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,7,13.4,19.8,5.2,10,14.8,NA,NA,NA,5.1,6.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,7,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728585,51721056
Cg,NA,C,,NA,NA,61,NA,NA,203,NA,NA,142,NA,0,0,0,0,0,0,95,96,100,76,86,100,53,66,84,23,33,46,NA,67.9,NA,NA,4.5,NA,NA,14.5,NA,NA,18,NA,NA,20.2,NA,NA,10.7,NA,NA,19.6,NA,NA,NA,NA,NA,NA,NA,5,12.5,20,NA,NA,NA,0,0.25,0.5,NA,NA,NA,1.35,1.43,1.5,NA,NA,NA,1.42,1.5,1.57,NA,4,9,14,0.08,0.1,0.12,NA,NA,NA,9.8,16.2,21.8,2.6,7.2,12.7,35,40,46,0,1.5,2.9,0,10,20,0,2,4,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.7,6.1,0.9,2.8,4.6,NA,NA,NA,5.6,7,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728585,51721057
A,NA,A,,NA,NA,0,NA,NA,25,NA,NA,25,NA,0,0,0,0,0,0,100,100,100,100,100,100,91,94,97,10,13,16,NA,94.4,NA,NA,0,NA,NA,1.3,NA,NA,17.8,NA,NA,61.5,NA,NA,13.8,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,9,12,15,NA,NA,NA,1.2,1.3,1.4,NA,NA,NA,NA,1.36,NA,NA,42,92,141,0.15,0.18,0.2,19.8,21.7,37,17.8,20.8,33.2,12.8,18.2,23.6,37,41,45,0,1.5,2.9,10,12,14,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,15.6,21.2,26.8,9,15.5,22,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9,52.5,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728598,51721095
Bh,NA,B,,NA,NA,25,NA,NA,91,NA,NA,66,NA,0,0,0,0,0,0,100,100,100,100,100,100,74,77,80,7,10,13,NA,93.6,NA,NA,0.7,NA,NA,12.8,NA,NA,36.2,NA,NA,36.9,NA,NA,7,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,2,5,8,NA,NA,NA,2,5,8,NA,NA,NA,1.6,1.68,1.75,NA,NA,NA,NA,1.76,NA,NA,14,28,42,0.05,0.07,0.09,15.3,19.4,21.9,11.6,17.3,21.1,4.8,11.9,18.9,28,31,34,0,1.5,2.9,6,8,13,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,3.8,9.4,15,2,6,10,NA,NA,NA,3.5,4.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,25,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,17728598,51721096
